x,y,date,cell,polyclass,bleu,vert,rouge,pir,pre_abs
542305,4797635,20170707,25038,hp,0.0394,0.0566,0.0462,0.1641,pre
542225,4797625,20170707,25457,hp,0.051,0.0769,0.0602,0.2056,pre
542235,4797625,20170707,25458,hp,0.0516,0.0755,0.0629,0.2092,pre
542245,4797625,20170707,25459,hp,0.0485,0.0698,0.0573,0.176,pre
542255,4797625,20170707,25460,hp,0.0498,0.0718,0.058,0.1856,pre
542265,4797625,20170707,25461,hp,0.0492,0.0739,0.0603,0.2071,pre
542275,4797625,20170707,25462,hp,0.0492,0.0746,0.0603,0.2047,pre
542285,4797625,20170707,25463,hp,0.0475,0.0715,0.0559,0.2012,pre
542295,4797625,20170707,25464,hp,0.0457,0.0674,0.0548,0.1955,pre
542305,4797625,20170707,25465,hp,0.0453,0.0648,0.0525,0.1926,pre
542315,4797625,20170707,25466,hp,0.0396,0.0596,0.0489,0.1746,pre
542325,4797625,20170707,25467,hp,0.0369,0.0549,0.0452,0.1574,pre
542335,4797625,20170707,25468,hp,0.0367,0.0528,0.0469,0.1362,pre
542345,4797625,20170707,25469,hp,0.038,0.0514,0.0458,0.11,pre
542295,4797615,20170707,25891,hp,0.0491,0.0731,0.0575,0.2,pre
542305,4797615,20170707,25892,hp,0.0481,0.0709,0.0575,0.1977,pre
542315,4797615,20170707,25893,hp,0.0464,0.0678,0.055,0.1957,pre
542325,4797615,20170707,25894,hp,0.0416,0.0616,0.0506,0.1846,pre
542335,4797615,20170707,25895,hp,0.0401,0.0564,0.0476,0.1664,pre
542345,4797615,20170707,25896,hp,0.035,0.053,0.046,0.125,pre
542315,4797605,20170707,26320,hp,0.0489,0.0716,0.0578,0.2048,pre
542325,4797605,20170707,26321,hp,0.048,0.0706,0.0564,0.2094,pre
542335,4797605,20170707,26322,hp,0.0458,0.0633,0.0509,0.1967,pre
542315,4797595,20170707,26747,hp,0.0472,0.0698,0.0576,0.1867,pre
542325,4797595,20170707,26748,hp,0.0503,0.0685,0.059,0.1989,pre
542325,4797585,20170707,27175,hp,0.0473,0.0675,0.0556,0.1895,pre
542335,4797585,20170707,27176,hp,0.0476,0.0684,0.0575,0.1729,pre
542165,4797405,20170707,34845,hp,0.0441,0.0652,0.0533,0.1641,pre
542175,4797405,20170707,34846,hp,0.0424,0.0663,0.0537,0.1611,pre
542185,4797405,20170707,34847,hp,0.0406,0.0627,0.0515,0.1526,pre
542195,4797405,20170707,34848,hp,0.0457,0.0655,0.054,0.161,pre
542165,4797395,20170707,35272,hp,0.0422,0.0626,0.0517,0.15310000000000001,pre
542175,4797395,20170707,35273,hp,0.0462,0.0681,0.0556,0.1748,pre
542185,4797395,20170707,35274,hp,0.0471,0.0686,0.0565,0.1809,pre
542195,4797395,20170707,35275,hp,0.0457,0.0698,0.0562,0.1724,pre
542205,4797395,20170707,35276,hp,0.0406,0.0614,0.0504,0.1285,pre
542165,4797385,20170707,35699,hp,0.0416,0.0636,0.0513,0.1536,pre
542175,4797385,20170707,35700,hp,0.046,0.0692,0.0557,0.181,pre
542185,4797385,20170707,35701,hp,0.0481,0.0702,0.0568,0.1847,pre
542195,4797385,20170707,35702,hp,0.046,0.0692,0.0555,0.1749,pre
542205,4797385,20170707,35703,hp,0.0433,0.0626,0.0522,0.1496,pre
542365,4797585,20170707,27179,hp,0.0398,0.0585,0.0493,0.163,pre
542375,4797585,20170707,27180,hp,0.0379,0.0561,0.0466,0.1552,pre
542385,4797585,20170707,27181,hp,0.0379,0.0558,0.0464,0.1648,pre
542395,4797585,20170707,27182,hp,0.0382,0.0551,0.0465,0.1713,pre
542405,4797585,20170707,27183,hp,0.0384,0.0551,0.0455,0.168,pre
542415,4797585,20170707,27184,hp,0.0379,0.0543,0.0448,0.1575,pre
542425,4797585,20170707,27185,hp,0.0378,0.0552,0.0452,0.1496,pre
542365,4797575,20170707,27606,hp,0.0433,0.0638,0.0538,0.1711,pre
542375,4797575,20170707,27607,hp,0.0393,0.0605,0.0485,0.1583,pre
542385,4797575,20170707,27608,hp,0.0415,0.0614,0.0493,0.1844,pre
542395,4797575,20170707,27609,hp,0.0409,0.0604,0.0493,0.1916,pre
542405,4797575,20170707,27610,hp,0.0413,0.0584,0.0492,0.1795,pre
542415,4797575,20170707,27611,hp,0.0414,0.058,0.0475,0.187,pre
542425,4797575,20170707,27612,hp,0.0383,0.0568,0.0463,0.1697,pre
542435,4797575,20170707,27613,hp,0.0386,0.0565,0.0472,0.1603,pre
542445,4797575,20170707,27614,hp,0.0378,0.0553,0.0463,0.1558,pre
542455,4797575,20170707,27615,hp,0.0377,0.0535,0.0455,0.1467,pre
542375,4797565,20170707,28034,hp,0.0457,0.069,0.0529,0.1782,pre
542385,4797565,20170707,28035,hp,0.045,0.0661,0.0536,0.1863,pre
542395,4797565,20170707,28036,hp,0.0444,0.065,0.0554,0.1837,pre
542405,4797565,20170707,28037,hp,0.0444,0.0606,0.0515,0.1698,pre
542055,4796695,20170707,65151,hp,0.0501,0.0775,0.0627,0.2142,pre
542045,4796685,20170707,65577,hp,0.0499,0.0781,0.0618,0.2098,pre
542055,4796685,20170707,65578,hp,0.0517,0.0835,0.0679,0.24,pre
542035,4796675,20170707,66003,hp,0.0458,0.0756,0.0611,0.2074,pre
542045,4796675,20170707,66004,hp,0.0505,0.0814,0.064,0.2264,pre
542055,4796675,20170707,66005,hp,0.0513,0.0818,0.0687,0.2332,pre
541925,4796145,20170707,88623,ht,0.027,0.0412,0.0362,0.0558,abs
541935,4796145,20170707,88624,ht,0.027,0.0415,0.0374,0.0595,abs
541945,4796145,20170707,88625,ht,0.0285,0.043,0.0375,0.0591,abs
541955,4796145,20170707,88626,ht,0.0295,0.0412,0.0348,0.0569,abs
541935,4796135,20170707,89051,ht,0.0287,0.0423,0.0337,0.0568,abs
541945,4796135,20170707,89052,ht,0.027,0.0435,0.0352,0.0593,abs
541955,4796135,20170707,89053,ht,0.0286,0.0421,0.0365,0.0627,abs
541965,4796135,20170707,89054,ht,0.0298,0.0427,0.0361,0.0616,abs
541975,4796135,20170707,89055,ht,0.0294,0.0434,0.0369,0.0583,abs
541985,4796135,20170707,89056,ht,0.0309,0.0461,0.04,0.0684,abs
541995,4796135,20170707,89057,ht,0.0305,0.0446,0.0366,0.0635,abs
541935,4796125,20170707,89478,ht,0.0299,0.0427,0.0343,0.0592,abs
541945,4796125,20170707,89479,ht,0.0277,0.0421,0.0346,0.055,abs
541955,4796125,20170707,89480,ht,0.0288,0.0424,0.0356,0.0668,abs
541965,4796125,20170707,89481,ht,0.0294,0.0449,0.0362,0.0672,abs
541975,4796125,20170707,89482,ht,0.0312,0.0439,0.0385,0.0577,abs
541985,4796125,20170707,89483,ht,0.0312,0.0452,0.039,0.061,abs
541995,4796125,20170707,89484,ht,0.0297,0.0449,0.0366,0.0617,abs
541935,4796115,20170707,89905,ht,0.028,0.0421,0.0348,0.0619,abs
541945,4796115,20170707,89906,ht,0.0286,0.0404,0.0347,0.0561,abs
541955,4796115,20170707,89907,ht,0.03,0.0411,0.0346,0.0637,abs
541965,4796115,20170707,89908,ht,0.029,0.0434,0.0375,0.0627,abs
541975,4796115,20170707,89909,ht,0.0303,0.0428,0.0381,0.062,abs
541985,4796115,20170707,89910,ht,0.0311,0.0428,0.0377,0.0601,abs
541995,4796115,20170707,89911,ht,0.0286,0.0422,0.0365,0.0594,abs
541935,4796105,20170707,90332,ht,0.0289,0.0399,0.0351,0.0563,abs
541945,4796105,20170707,90333,ht,0.0289,0.0404,0.0348,0.0577,abs
541955,4796105,20170707,90334,ht,0.0297,0.0405,0.034,0.0626,abs
541965,4796105,20170707,90335,ht,0.0275,0.0424,0.0355,0.0599,abs
541975,4796105,20170707,90336,ht,0.0267,0.0411,0.0357,0.0632,abs
541985,4796105,20170707,90337,ht,0.0303,0.0437,0.0373,0.0643,abs
541995,4796105,20170707,90338,ht,0.0307,0.0443,0.0375,0.0684,abs
541945,4796095,20170707,90760,ht,0.0285,0.0406,0.0342,0.0593,abs
541955,4796095,20170707,90761,ht,0.029,0.0409,0.0351,0.061,abs
541965,4796095,20170707,90762,ht,0.0292,0.0426,0.0351,0.0569,abs
541975,4796095,20170707,90763,ht,0.0288,0.0441,0.0347,0.0578,abs
541985,4796095,20170707,90764,ht,0.0313,0.0433,0.0369,0.0586,abs
541995,4796095,20170707,90765,ht,0.0303,0.0429,0.0355,0.0608,abs
541975,4796085,20170707,91190,ht,0.0302,0.0422,0.0349,0.057,abs
541985,4796085,20170707,91191,ht,0.0298,0.0422,0.036,0.057,abs
542485,4797205,20170707,43417,ht,0.0315,0.045,0.0371,0.0614,abs
542485,4797195,20170707,43844,ht,0.0301,0.0456,0.0361,0.0581,abs
542495,4797195,20170707,43845,ht,0.0294,0.0431,0.0356,0.0552,abs
542505,4797195,20170707,43846,ht,0.0297,0.0424,0.037,0.0573,abs
542515,4797195,20170707,43847,ht,0.0312,0.0435,0.0361,0.0581,abs
542475,4797185,20170707,44270,ht,0.03,0.0428,0.0357,0.054,abs
542485,4797185,20170707,44271,ht,0.0298,0.0445,0.0356,0.0553,abs
542495,4797185,20170707,44272,ht,0.0302,0.0431,0.0364,0.0504,abs
542505,4797185,20170707,44273,ht,0.0303,0.0438,0.036,0.053900000000000003,abs
542515,4797185,20170707,44274,ht,0.0309,0.0443,0.0352,0.0541,abs
542525,4797185,20170707,44275,ht,0.0297,0.0422,0.0368,0.0543,abs
542535,4797185,20170707,44276,ht,0.0301,0.0426,0.0362,0.0583,abs
542545,4797185,20170707,44277,ht,0.029,0.0427,0.036,0.0597,abs
542555,4797185,20170707,44278,ht,0.0299,0.0427,0.0375,0.0574,abs
542475,4797175,20170707,44697,ht,0.0314,0.0431,0.0361,0.0537,abs
542485,4797175,20170707,44698,ht,0.0306,0.0433,0.0373,0.053,abs
542495,4797175,20170707,44699,ht,0.0301,0.0436,0.037,0.0494,abs
542505,4797175,20170707,44700,ht,0.0302,0.0441,0.0343,0.0535,abs
542515,4797175,20170707,44701,ht,0.0306,0.0427,0.0354,0.0548,abs
542525,4797175,20170707,44702,ht,0.0293,0.0414,0.0362,0.0522,abs
542535,4797175,20170707,44703,ht,0.0298,0.0429,0.0365,0.0535,abs
542545,4797175,20170707,44704,ht,0.0295,0.0437,0.037,0.0575,abs
542555,4797175,20170707,44705,ht,0.0295,0.0428,0.037,0.0585,abs
542565,4797175,20170707,44706,ht,0.0307,0.043,0.0368,0.0525,abs
542575,4797175,20170707,44707,ht,0.0313,0.0416,0.0374,0.0567,abs
542475,4797165,20170707,45124,ht,0.0319,0.0456,0.0378,0.0625,abs
542485,4797165,20170707,45125,ht,0.0307,0.0443,0.0343,0.0581,abs
542495,4797165,20170707,45126,ht,0.0315,0.0436,0.0356,0.0509,abs
542505,4797165,20170707,45127,ht,0.0294,0.0415,0.0346,0.0496,abs
542515,4797165,20170707,45128,ht,0.0304,0.0428,0.0355,0.0536,abs
542525,4797165,20170707,45129,ht,0.0283,0.0434,0.0368,0.0526,abs
542535,4797165,20170707,45130,ht,0.0291,0.0428,0.0369,0.0524,abs
542545,4797165,20170707,45131,ht,0.0322,0.0434,0.0368,0.0528,abs
542555,4797165,20170707,45132,ht,0.0319,0.0437,0.0364,0.0527,abs
542565,4797165,20170707,45133,ht,0.0296,0.0414,0.0356,0.0509,abs
542575,4797165,20170707,45134,ht,0.0282,0.0401,0.0347,0.0542,abs
542475,4797155,20170707,45551,ht,0.0312,0.0461,0.038,0.0704,abs
542485,4797155,20170707,45552,ht,0.0293,0.0428,0.0359,0.0603,abs
542495,4797155,20170707,45553,ht,0.0293,0.0431,0.036,0.0576,abs
542505,4797155,20170707,45554,ht,0.0297,0.0424,0.036,0.0493,abs
542515,4797155,20170707,45555,ht,0.0308,0.0431,0.0357,0.0509,abs
542525,4797155,20170707,45556,ht,0.0309,0.0436,0.0363,0.0501,abs
542535,4797155,20170707,45557,ht,0.0314,0.0422,0.0358,0.0468,abs
542545,4797155,20170707,45558,ht,0.0322,0.0423,0.0366,0.0519,abs
542555,4797155,20170707,45559,ht,0.0312,0.0436,0.0383,0.0498,abs
542565,4797155,20170707,45560,ht,0.0332,0.0428,0.0388,0.0507,abs
542575,4797155,20170707,45561,ht,0.029,0.0418,0.0368,0.0537,abs
542465,4797145,20170707,45977,ht,0.0301,0.0434,0.0375,0.0659,abs
542475,4797145,20170707,45978,ht,0.0306,0.0451,0.0362,0.0644,abs
542485,4797145,20170707,45979,ht,0.0305,0.0432,0.0377,0.0646,abs
542495,4797145,20170707,45980,ht,0.0305,0.0459,0.0375,0.067,abs
542505,4797145,20170707,45981,ht,0.0295,0.0426,0.0352,0.0521,abs
542515,4797145,20170707,45982,ht,0.0299,0.0422,0.0351,0.0502,abs
542525,4797145,20170707,45983,ht,0.0298,0.0424,0.0354,0.0485,abs
542535,4797145,20170707,45984,ht,0.0292,0.0414,0.0347,0.0514,abs
542545,4797145,20170707,45985,ht,0.0303,0.0427,0.0355,0.0544,abs
542555,4797145,20170707,45986,ht,0.0322,0.0438,0.0364,0.051,abs
542565,4797145,20170707,45987,ht,0.0337,0.0438,0.0379,0.0504,abs
542575,4797145,20170707,45988,ht,0.0303,0.042,0.0375,0.0491,abs
542465,4797135,20170707,46404,ht,0.0301,0.0453,0.0355,0.0628,abs
542475,4797135,20170707,46405,ht,0.0285,0.0445,0.0351,0.0594,abs
542485,4797135,20170707,46406,ht,0.0298,0.0452,0.0375,0.0657,abs
542495,4797135,20170707,46407,ht,0.0315,0.045,0.0367,0.0638,abs
542505,4797135,20170707,46408,ht,0.0294,0.0415,0.0357,0.0576,abs
542515,4797135,20170707,46409,ht,0.0302,0.0416,0.0354,0.056,abs
542525,4797135,20170707,46410,ht,0.0317,0.0428,0.0365,0.0536,abs
542535,4797135,20170707,46411,ht,0.0298,0.041,0.0353,0.0537,abs
542545,4797135,20170707,46412,ht,0.0299,0.0403,0.0361,0.0537,abs
542555,4797135,20170707,46413,ht,0.0319,0.0413,0.0362,0.0544,abs
542565,4797135,20170707,46414,ht,0.0316,0.0407,0.0367,0.0522,abs
542575,4797135,20170707,46415,ht,0.0304,0.0409,0.0354,0.05,abs
542465,4797125,20170707,46831,ht,0.0316,0.0461,0.036,0.0592,abs
542475,4797125,20170707,46832,ht,0.0293,0.0429,0.0353,0.0545,abs
542485,4797125,20170707,46833,ht,0.0298,0.0414,0.036,0.0552,abs
542495,4797125,20170707,46834,ht,0.0299,0.0417,0.0352,0.055,abs
542505,4797125,20170707,46835,ht,0.0301,0.0416,0.0352,0.0607,abs
542515,4797125,20170707,46836,ht,0.0301,0.0425,0.0369,0.0601,abs
542525,4797125,20170707,46837,ht,0.0342,0.0433,0.0385,0.0561,abs
542535,4797125,20170707,46838,ht,0.0341,0.0424,0.0374,0.0537,abs
542545,4797125,20170707,46839,ht,0.0287,0.0417,0.0362,0.0592,abs
542555,4797125,20170707,46840,ht,0.0322,0.0417,0.0362,0.0616,abs
542565,4797125,20170707,46841,ht,0.033,0.0407,0.038,0.0557,abs
542475,4797115,20170707,47259,ht,0.032,0.0444,0.0372,0.0575,abs
542485,4797115,20170707,47260,ht,0.0307,0.0436,0.0369,0.0606,abs
542495,4797115,20170707,47261,ht,0.0286,0.0457,0.0366,0.0649,abs
542505,4797115,20170707,47262,ht,0.0288,0.0426,0.036,0.0615,abs
542515,4797115,20170707,47263,ht,0.0284,0.0425,0.0367,0.0586,abs
542525,4797115,20170707,47264,ht,0.0318,0.0413,0.0376,0.0537,abs
542535,4797115,20170707,47265,ht,0.0315,0.0433,0.0374,0.0542,abs
542545,4797115,20170707,47266,ht,0.0286,0.0428,0.0356,0.0632,abs
542555,4797115,20170707,47267,ht,0.0358,0.0443,0.0384,0.0641,abs
542515,4797105,20170707,47690,ht,0.029,0.043,0.0361,0.0579,abs
542525,4797105,20170707,47691,ht,0.0309,0.0399,0.0349,0.0554,abs
542535,4797105,20170707,47692,ht,0.0293,0.0413,0.0343,0.0562,abs
542275,4796385,20170707,78410,ht,0.0305,0.0475,0.0379,0.0608,abs
542285,4796385,20170707,78411,ht,0.0314,0.0476,0.0381,0.0561,abs
542295,4796385,20170707,78412,ht,0.031,0.0472,0.0373,0.0561,abs
542305,4796385,20170707,78413,ht,0.0305,0.0452,0.0388,0.0559,abs
542315,4796385,20170707,78414,ht,0.0313,0.0473,0.0384,0.0571,abs
542325,4796385,20170707,78415,ht,0.033,0.0486,0.04,0.063,abs
542265,4796375,20170707,78836,ht,0.0319,0.0476,0.0385,0.0593,abs
542275,4796375,20170707,78837,ht,0.0317,0.0472,0.0376,0.0572,abs
542285,4796375,20170707,78838,ht,0.0322,0.0487,0.0375,0.0566,abs
542295,4796375,20170707,78839,ht,0.0327,0.0482,0.0395,0.0555,abs
542305,4796375,20170707,78840,ht,0.0337,0.0491,0.0402,0.0533,abs
542315,4796375,20170707,78841,ht,0.0328,0.0471,0.0407,0.052,abs
542325,4796375,20170707,78842,ht,0.0328,0.0468,0.0415,0.0521,abs
542265,4796365,20170707,79263,ht,0.0317,0.0473,0.0381,0.0635,abs
541765,4797045,20170707,50177,ht,0.0322,0.0467,0.0352,0.0517,abs
541775,4797045,20170707,50178,ht,0.0311,0.0458,0.0351,0.0491,abs
541785,4797045,20170707,50179,ht,0.0324,0.0482,0.0349,0.0616,abs
541745,4797035,20170707,50602,ht,0.033,0.0463,0.0352,0.0554,abs
541755,4797035,20170707,50603,ht,0.0328,0.0465,0.0352,0.0506,abs
541765,4797035,20170707,50604,ht,0.0341,0.0478,0.0349,0.0521,abs
541775,4797035,20170707,50605,ht,0.0311,0.0468,0.0353,0.0515,abs
541695,4797025,20170707,51024,ht,0.0314,0.0476,0.0351,0.059,abs
541705,4797025,20170707,51025,ht,0.0318,0.0465,0.035,0.0592,abs
541715,4797025,20170707,51026,ht,0.0305,0.0458,0.0358,0.0585,abs
541725,4797025,20170707,51027,ht,0.0312,0.0472,0.0338,0.057,abs
541735,4797025,20170707,51028,ht,0.0312,0.0465,0.0351,0.054,abs
541745,4797025,20170707,51029,ht,0.0307,0.0462,0.0345,0.0494,abs
541715,4797015,20170707,51453,ht,0.0303,0.0472,0.0347,0.0554,abs
541725,4797015,20170707,51454,ht,0.0298,0.0468,0.0331,0.0524,abs
541735,4797015,20170707,51455,ht,0.0317,0.0457,0.0352,0.0526,abs
541715,4797005,20170707,51880,ht,0.031,0.047,0.0337,0.052,abs
541725,4797005,20170707,51881,ht,0.0312,0.0465,0.0323,0.0514,abs
541735,4797005,20170707,51882,ht,0.0323,0.0466,0.0353,0.0506,abs
541705,4796995,20170707,52306,ht,0.0328,0.0446,0.0334,0.0526,abs
541705,4796985,20170707,52733,ht,0.034,0.0463,0.0354,0.054,abs
541715,4796985,20170707,52734,ht,0.0317,0.0461,0.0334,0.0532,abs
542005,4797315,20170707,38672,ht,0.0335,0.0519,0.0422,0.0895,abs
542015,4797315,20170707,38673,ht,0.0317,0.0483,0.0392,0.0763,abs
542025,4797315,20170707,38674,ht,0.0314,0.0479,0.0379,0.0776,abs
542035,4797315,20170707,38675,ht,0.0311,0.0467,0.0377,0.0779,abs
542045,4797315,20170707,38676,ht,0.0308,0.0448,0.036,0.0696,abs
542055,4797315,20170707,38677,ht,0.034,0.0473,0.0374,0.0684,abs
542065,4797315,20170707,38678,ht,0.0348,0.0473,0.038,0.0703,abs
542075,4797315,20170707,38679,ht,0.0305,0.0455,0.0378,0.0657,abs
542085,4797315,20170707,38680,ht,0.0312,0.0459,0.0368,0.0648,abs
542095,4797315,20170707,38681,ht,0.034,0.0474,0.0383,0.0608,abs
542105,4797315,20170707,38682,ht,0.0374,0.0527,0.0423,0.0641,abs
542005,4797305,20170707,39099,ht,0.0329,0.051,0.0408,0.077,abs
542015,4797305,20170707,39100,ht,0.0329,0.0504,0.0404,0.0853,abs
542025,4797305,20170707,39101,ht,0.0333,0.048,0.0366,0.0794,abs
542035,4797305,20170707,39102,ht,0.0317,0.0459,0.0366,0.0679,abs
542045,4797305,20170707,39103,ht,0.0309,0.0446,0.0365,0.0606,abs
542055,4797305,20170707,39104,ht,0.0353,0.0484,0.04,0.0625,abs
542065,4797305,20170707,39105,ht,0.0366,0.0499,0.0389,0.0624,abs
542075,4797305,20170707,39106,ht,0.0322,0.0463,0.0364,0.0651,abs
542085,4797305,20170707,39107,ht,0.0318,0.046,0.037,0.0674,abs
542095,4797305,20170707,39108,ht,0.0312,0.044,0.0367,0.0571,abs
542105,4797305,20170707,39109,ht,0.0335,0.0484,0.0375,0.0571,abs
542005,4797295,20170707,39526,ht,0.0346,0.0515,0.042,0.0787,abs
542015,4797295,20170707,39527,ht,0.0337,0.0489,0.0395,0.081,abs
542025,4797295,20170707,39528,ht,0.0327,0.0474,0.0368,0.0678,abs
542035,4797295,20170707,39529,ht,0.032,0.0447,0.0344,0.0601,abs
542045,4797295,20170707,39530,ht,0.0313,0.0436,0.0356,0.0565,abs
542055,4797295,20170707,39531,ht,0.0322,0.0452,0.0363,0.0583,abs
542065,4797295,20170707,39532,ht,0.0336,0.0473,0.0359,0.0589,abs
542075,4797295,20170707,39533,ht,0.0313,0.0446,0.0349,0.063,abs
542085,4797295,20170707,39534,ht,0.0303,0.0458,0.0372,0.0691,abs
542095,4797295,20170707,39535,ht,0.0304,0.0459,0.036,0.0623,abs
542105,4797295,20170707,39536,ht,0.0317,0.0442,0.0341,0.0603,abs
542015,4797285,20170707,39954,ht,0.0321,0.0485,0.0382,0.0731,abs
542025,4797285,20170707,39955,ht,0.0296,0.0447,0.0348,0.0582,abs
542035,4797285,20170707,39956,ht,0.0304,0.0416,0.0333,0.0577,abs
542045,4797285,20170707,39957,ht,0.0303,0.0433,0.0355,0.0593,abs
542055,4797285,20170707,39958,ht,0.0325,0.0432,0.0342,0.0603,abs
542065,4797285,20170707,39959,ht,0.0314,0.0425,0.0335,0.0577,abs
542075,4797285,20170707,39960,ht,0.0297,0.043,0.0347,0.0583,abs
542085,4797285,20170707,39961,ht,0.0306,0.0448,0.0343,0.0613,abs
542095,4797285,20170707,39962,ht,0.0318,0.0463,0.035,0.0616,abs
542105,4797285,20170707,39963,ht,0.0317,0.0466,0.0365,0.0681,abs
542015,4797275,20170707,40381,ht,0.0321,0.0483,0.0378,0.0718,abs
542025,4797275,20170707,40382,ht,0.0291,0.0428,0.0341,0.0612,abs
542035,4797275,20170707,40383,ht,0.0314,0.0432,0.0342,0.0638,abs
542045,4797275,20170707,40384,ht,0.031,0.0444,0.034,0.0611,abs
542055,4797275,20170707,40385,ht,0.0312,0.0443,0.0337,0.0586,abs
542065,4797275,20170707,40386,ht,0.0295,0.0433,0.0342,0.0569,abs
542075,4797275,20170707,40387,ht,0.03,0.0428,0.0336,0.0564,abs
542085,4797275,20170707,40388,ht,0.0306,0.0432,0.0339,0.056,abs
542095,4797275,20170707,40389,ht,0.0322,0.046,0.0359,0.0569,abs
542015,4797265,20170707,40808,ht,0.0327,0.0469,0.0373,0.0704,abs
542025,4797265,20170707,40809,ht,0.0313,0.0437,0.0334,0.0581,abs
542035,4797265,20170707,40810,ht,0.0313,0.0454,0.0346,0.0571,abs
542045,4797265,20170707,40811,ht,0.0309,0.0438,0.0344,0.0579,abs
542055,4797265,20170707,40812,ht,0.0304,0.0443,0.0357,0.0567,abs
542065,4797265,20170707,40813,ht,0.0303,0.0427,0.0343,0.0555,abs
542075,4797265,20170707,40814,ht,0.0293,0.0441,0.034,0.0606,abs
542085,4797265,20170707,40815,ht,0.031,0.0459,0.0344,0.0653,abs
542095,4797265,20170707,40816,ht,0.0317,0.0481,0.0369,0.0692,abs
542015,4797255,20170707,41235,ht,0.032,0.0488,0.0382,0.0738,abs
542025,4797255,20170707,41236,ht,0.0313,0.0454,0.0354,0.0616,abs
542035,4797255,20170707,41237,ht,0.0301,0.0457,0.035,0.0611,abs
542045,4797255,20170707,41238,ht,0.0322,0.0437,0.0351,0.0601,abs
542055,4797255,20170707,41239,ht,0.031,0.0441,0.0349,0.0581,abs
542065,4797255,20170707,41240,ht,0.0294,0.0453,0.0355,0.0637,abs
542075,4797255,20170707,41241,ht,0.0315,0.0459,0.0372,0.0704,abs
542085,4797255,20170707,41242,ht,0.0319,0.0491,0.0374,0.0713,abs
542025,4797245,20170707,41663,ht,0.0298,0.0454,0.0367,0.0761,abs
542035,4797245,20170707,41664,ht,0.0313,0.0463,0.0376,0.0713,abs
542045,4797245,20170707,41665,ht,0.0335,0.0459,0.0358,0.0751,abs
541485,4797315,20170806,38620,eau,0.0543,0.0814,0.0774,0.0593,abs
541475,4797305,20170806,39046,eau,0.056,0.0817,0.078,0.0596,abs
541485,4797305,20170806,39047,eau,0.0567,0.0856,0.0849,0.0621,abs
541465,4797295,20170806,39472,eau,0.0542,0.0819,0.0816,0.0663,abs
541475,4797295,20170806,39473,eau,0.0578,0.0841,0.0861,0.0633,abs
541485,4797295,20170806,39474,eau,0.0571,0.084,0.0871,0.0667,abs
541495,4797295,20170806,39475,eau,0.0591,0.0868,0.0915,0.0703,abs
541505,4797295,20170806,39476,eau,0.0627,0.0925,0.0977,0.0749,abs
541515,4797295,20170806,39477,eau,0.0642,0.0912,0.1001,0.0815,abs
541525,4797295,20170806,39478,eau,0.0626,0.0932,0.1005,0.0831,abs
541535,4797295,20170806,39479,eau,0.0666,0.0952,0.0997,0.0846,abs
541545,4797295,20170806,39480,eau,0.0659,0.0928,0.0988,0.0828,abs
541455,4797285,20170806,39898,eau,0.0598,0.0865,0.0913,0.073,abs
541465,4797285,20170806,39899,eau,0.0582,0.0846,0.086,0.0683,abs
541475,4797285,20170806,39900,eau,0.058,0.0832,0.0842,0.0612,abs
541485,4797285,20170806,39901,eau,0.0581,0.0838,0.086,0.0683,abs
541495,4797285,20170806,39902,eau,0.0592,0.0877,0.0889,0.0729,abs
541505,4797285,20170806,39903,eau,0.0626,0.0904,0.0956,0.0775,abs
541515,4797285,20170806,39904,eau,0.0646,0.0915,0.0985,0.0806,abs
541525,4797285,20170806,39905,eau,0.0664,0.0955,0.0988,0.0778,abs
541535,4797285,20170806,39906,eau,0.0646,0.0938,0.098,0.0801,abs
541455,4797275,20170806,40325,eau,0.0548,0.0801,0.0818,0.0653,abs
541495,4797275,20170806,40329,eau,0.0586,0.0853,0.0837,0.0635,abs
541505,4797275,20170806,40330,eau,0.0624,0.0874,0.0878,0.0695,abs
541515,4797275,20170806,40331,eau,0.0602,0.09,0.0912,0.0707,abs
541525,4797275,20170806,40332,eau,0.061,0.0908,0.0925,0.0725,abs
541535,4797275,20170806,40333,eau,0.061,0.0901,0.0933,0.0759,abs
541455,4797265,20170806,40752,eau,0.0483,0.0701,0.0632,0.0641,abs
542355,4796775,20170806,61765,eau,0.0478,0.0702,0.0746,0.0557,abs
542365,4796775,20170806,61766,eau,0.0482,0.0706,0.0743,0.0573,abs
542375,4796775,20170806,61767,eau,0.0454,0.0695,0.0687,0.0599,abs
542385,4796775,20170806,61768,eau,0.0447,0.0683,0.0679,0.0731,abs
